step,applied,reason,joint_w4_loss,cycle_loss,teacher_mse,budget_penalty,dual_mse,dual_ssim,block,discriminator_loss,discriminator_applied,reconstruction_mse,perceptual_loss,preservation_mse,loss,residual_loss,trust_loss,spectral_loss,adversarial_loss,grad_norm,learning_rate,reconstruction_gradient_norm,teacher_gradient_norm,preservation_gradient_norm
1694,True,,,,0.00033440126571804285,0.0,,,,,,0.003837546333670616,0.06490243226289749,9.525824862066656e-05,0.010709820315241814,0.0,0.0,0.0,0.0,8.796126348897815e-05,0.0015205671354596823,,,
1695,True,,,,0.00018327683210372925,0.0,,,,,,0.004471424035727978,0.06331038475036621,5.061177216703072e-05,0.011011045426130295,0.0,0.0,0.0,0.0,8.22933143354021e-05,0.0015172369205238084,,,
1696,True,,,,0.00021565856877714396,0.0,,,,,,0.003992566838860512,0.050350770354270935,4.9520283937454224e-05,0.009268063120543957,0.0,0.0,0.0,0.0,6.895008846186101e-05,0.0015139167423247986,,,
1697,True,,,,0.00015863575390540063,0.0,,,,,,0.0022974719759076834,0.03510153293609619,4.9384885642211884e-05,0.005990953650325537,0.0,0.0,0.0,0.0,7.079610077198595e-05,0.0015106066092296475,,,
1698,True,,,,0.0004748326609842479,0.0,,,,,,0.0013972437009215355,0.030265914276242256,0.00013191011385060847,0.0049646226689219475,0.0,0.0,0.0,0.0,6.058918734197505e-05,0.0015073065295800347,,,
1699,True,,,,0.00021396053489297628,0.0,,,,,,0.0026833736337721348,0.0436401441693306,6.588673568330705e-05,0.0072942920960485935,0.0,0.0,0.0,0.0,5.177746061235666e-05,0.0015040165116923065,,,
1700,True,,,,0.0004034589510411024,0.0,,,,,,0.003177657723426819,0.052480198442935944,0.00010084846144309267,0.008879560977220535,0.0,0.0,0.0,0.0,7.175013888627291e-05,0.0015007365638574496,6.992007435215213e-05,8.783424907924633e-06,8.401203965569606e-06
1701,True,,,,0.0002033984928857535,0.0,,,,,,0.005322228651493788,0.06677031517028809,6.870890501886606e-05,0.012237013317644596,0.0,0.0,0.0,0.0,8.681321196490899e-05,0.0014974666943410766,,,
1702,True,,,,0.00032860678038559854,0.0,,,,,,0.0036952884402126074,0.06687101721763611,9.93664943962358e-05,0.01076068077236414,0.0,0.0,0.0,0.0,7.900999480625615e-05,0.0014942069113834013,,,
1703,True,,,,0.00018287484999746084,0.0,,,,,,0.001918126828968525,0.04158356785774231,5.170742952032015e-05,0.006285212002694607,0.0,0.0,0.0,0.0,6.82528261677362e-05,0.0014909572231992202,,,
1704,True,,,,0.00021127669606357813,0.0,,,,,,0.0027033756487071514,0.053206369280815125,5.1648901717271656e-05,0.008261114358901978,0.0,0.0,0.0,0.0,8.368440467165783e-05,0.0014877176379778873,,,
1705,True,,,,0.00015667450497858226,0.0,,,,,,0.0025214124470949173,0.04756205528974533,5.1612452807603404e-05,0.007460098713636398,0.0,0.0,0.0,0.0,7.411964907078072e-05,0.0014844881638833005,,,
1706,True,,,,0.00047461231588386,0.0,,,,,,0.003901198273524642,0.05326123908162117,0.00012317049549892545,0.009763520210981369,0.0,0.0,0.0,0.0,8.08950571808964e-05,0.0014812688090538742,,,
1707,True,,,,0.00021444202866405249,0.0,,,,,,0.004157148767262697,0.06128890812397003,6.255361222429201e-05,0.010531757958233356,0.0,0.0,0.0,0.0,8.589634671807289e-05,0.001478059581602525,,,
1708,True,,,,0.0004027068498544395,0.0,,,,,,0.0033764992840588093,0.045721836388111115,9.997292363550514e-05,0.008401377126574516,0.0,0.0,0.0,0.0,7.063605153234676e-05,0.0014748604896166442,,,
1709,True,,,,0.000210318059544079,0.0,,,,,,0.0032050167210400105,0.05083268880844116,5.694703941117041e-05,0.008527076803147793,0.0,0.0,0.0,0.0,8.383871318073943e-05,0.0014716715411580846,,,
1710,True,,,,0.0003312580520287156,0.0,,,,,,0.003987911622971296,0.04349292069673538,0.00010105631372425705,0.008718989789485931,0.0,0.0,0.0,0.0,9.397714893566445e-05,0.0014684927442631356,,,
1711,True,,,,0.00018383089627604932,0.0,,,,,,0.0018796290969476104,0.03465045243501663,5.357834743335843e-05,0.005555294454097748,0.0,0.0,0.0,0.0,5.172467353986576e-05,0.0014653241069425042,,,
1712,True,,,,0.00021576779545284808,0.0,,,,,,0.001271821791306138,0.03199608251452446,4.963244646205567e-05,0.004712013993412256,0.0,0.0,0.0,0.0,6.933193071745336e-05,0.0014621656371812935,,,
1713,True,,,,0.00015827553579583764,0.0,,,,,,0.0045137424021959305,0.06213781237602234,5.038546441937797e-05,0.010910991579294205,0.0,0.0,0.0,0.0,7.636136433575302e-05,0.0014590173429389858,,,
1714,True,,,,0.00048565142787992954,0.0,,,,,,0.0020138986874371767,0.03355586156249046,0.00011996962712146342,0.005915121175348759,0.0,0.0,0.0,0.0,6.499623123090714e-05,0.001455879232149421,,,
1715,True,,,,0.0002195248380303383,0.0,,,,,,0.003181193023920059,0.047416552901268005,5.73384459130466e-05,0.008171042427420616,0.0,0.0,0.0,0.0,6.542012852150947e-05,0.001452751312720775,,,
1716,True,,,,0.00041018935735337436,0.0,,,,,,0.0026547666639089584,0.04993904381990433,9.582703933119774e-05,0.008106773719191551,0.0,0.0,0.0,0.0,7.483309309463948e-05,0.0014496335925355405,,,
1717,True,,,,0.00020968224271200597,0.0,,,,,,0.002383751794695854,0.05128069967031479,5.713903738069348e-05,0.007750073913484812,0.0,0.0,0.0,0.0,6.799159018555656e-05,0.0014465260794505092,,,
1718,True,,,,0.00033367046853527427,0.0,,,,,,0.003899532137438655,0.059952959418296814,9.765631693881005e-05,0.01027732715010643,0.0,0.0,0.0,0.0,8.308968972414732e-05,0.0014434287812967492,,,
1719,True,,,,0.00018683359667193145,0.0,,,,,,0.0050007663667202,0.06719847023487091,4.594107667799108e-05,0.011930417269468307,0.0,0.0,0.0,0.0,8.485052239848301e-05,0.0014403417058795882,,,
1720,True,,,,0.00021840886620339006,0.0,,,,,,0.0030552230309695005,0.05404514819383621,5.266294101602398e-05,0.008704477921128273,0.0,0.0,0.0,0.0,8.758528565522283e-05,0.0014372648609785896,,,
1721,True,,,,0.0001645676529733464,0.0,,,,,,0.0037671576719731092,0.06311439722776413,5.546618194784969e-05,0.01027089823037386,0.0,0.0,0.0,0.0,9.473002864979208e-05,0.0014341982543475368,,,
1722,True,,,,0.0004845603834837675,0.0,,,,,,0.003886146005243063,0.056132081896066666,0.00013673884677700698,0.010052284225821495,0.0,0.0,0.0,0.0,0.000127497231005691,0.001431141893714414,,,
1723,True,,,,0.00021634878066834062,0.0,,,,,,0.007508501410484314,0.07205255329608917,7.023992657195777e-05,0.01496522594243288,0.0,0.0,0.0,0.0,9.864020103123039e-05,0.0014280957867813834,,,
1724,True,,,,0.0004055007011629641,0.0,,,,,,0.002317261416465044,0.04349077120423317,0.00010300426947651431,0.0071233413182199,0.0,0.0,0.0,0.0,7.049014675430954e-05,0.0014250599412247659,,,
1725,True,,,,0.0002061390841845423,0.0,,,,,,0.004370101261883974,0.06616085022687912,6.485255289589986e-05,0.011224751360714436,0.0,0.0,0.0,0.0,0.00010587502038106322,0.0014220343646950259,,,
1726,True,,,,0.0003255751798860729,0.0,,,,,,0.006458267569541931,0.07188951969146729,0.00010851353727048263,0.014027051627635956,0.0,0.0,0.0,0.0,7.862286292947829e-05,0.0014190190648167489,,,
1727,True,,,,0.00018648999684955925,0.0,,,,,,0.003270633053034544,0.05253182351589203,4.515772161539644e-05,0.00873288419097662,0.0,0.0,0.0,0.0,6.685387052129954e-05,0.0014160140491886206,,,
1728,True,,,,0.0002159211435355246,0.0,,,,,,0.0029809526167809963,0.04585959389805794,5.133145168656483e-05,0.007808499038219452,0.0,0.0,0.0,0.0,8.438808436039835e-05,0.0014130193253834124,,,
1729,True,,,,0.00016177029465325177,0.0,,,,,,0.004865891300141811,0.06599649786949158,4.785241253557615e-05,0.011651238426566124,0.0,0.0,0.0,0.0,7.462425128323957e-05,0.0014100349009479594,,,
1730,True,,,,0.00048316875472664833,0.0,,,,,,0.0015773968771100044,0.04068896174430847,0.00011521164560690522,0.006187067832797766,0.0,0.0,0.0,0.0,6.927219510544091e-05,0.0014070607834031417,,,
1731,True,,,,0.00022121336951386184,0.0,,,,,,0.003063967451453209,0.0474865697324276,5.899266034248285e-05,0.008063334040343761,0.0,0.0,0.0,0.0,8.638956933282316e-05,0.0014040969802438645,,,
1732,True,,,,0.0004125600680708885,0.0,,,,,,0.0011839644284918904,0.03413190692663193,9.008083725348115e-05,0.0050547560676932335,0.0,0.0,0.0,0.0,9.211459837388247e-05,0.0014011434989390417,,,
1733,True,,,,0.0002052304771495983,0.0,,,,,,0.006334047298878431,0.06449975073337555,6.659312930423766e-05,0.013022550381720066,0.0,0.0,0.0,0.0,7.271397771546617e-05,0.0013982003469315749,,,
1734,True,,,,0.00032608042238280177,0.0,,,,,,0.0017660459270700812,0.03897526115179062,0.00010590496094664559,0.006042604800313711,0.0,0.0,0.0,0.0,6.597526953555644e-05,0.0013952675316383357,,,
1735,True,,,,0.00018330685270484537,0.0,,,,,,0.004552123602479696,0.05466853827238083,5.2158480684738606e-05,0.010228362865746021,0.0,0.0,0.0,0.0,9.697081986814737e-05,0.0013923450604501463,,,
1736,True,,,,0.00021248757548164576,0.0,,,,,,0.0024051880463957787,0.04872399568557739,5.177448474569246e-05,0.007515962701290846,0.0,0.0,0.0,0.0,6.500723247881979e-05,0.001389432940731763,,,
1737,True,,,,0.00015687514678575099,0.0,,,,,,0.0035860086791217327,0.05683372542262077,5.133162630954757e-05,0.009451921097934246,0.0,0.0,0.0,0.0,7.523362728534266e-05,0.0013865311798218535,,,
1738,True,,,,0.0004756912821903825,0.0,,,,,,0.00493972934782505,0.06634628027677536,0.00013275083620101213,0.01211642473936081,0.0,0.0,0.0,0.0,7.711810758337379e-05,0.0013836397850329832,,,
1739,True,,,,0.0002190124650951475,0.0,,,,,,0.001839742879383266,0.03402846306562424,6.40650832792744e-05,0.005493634380400181,0.0,0.0,0.0,0.0,7.09609012119472e-05,0.001380758763651592,,,
1740,True,,,,0.0004039228369947523,0.0,,,,,,0.002891022711992264,0.04923442751169205,9.582821803633124e-05,0.008266301825642586,0.0,0.0,0.0,0.0,6.394698721123859e-05,0.0013778881229379795,,,
1741,True,,,,0.00020821666112169623,0.0,,,,,,0.00389472465030849,0.05941110849380493,5.9897429309785366e-05,0.010074000805616379,0.0,0.0,0.0,0.0,0.00011212909157620743,0.0013750278701262861,,,
1742,True,,,,0.00032615684904158115,0.0,,,,,,0.0022972463630139828,0.031636565923690796,0.0001010283303912729,0.005837573669850826,0.0,0.0,0.0,0.0,5.51984048797749e-05,0.0013721780124244746,,,
1743,True,,,,0.00018321862444281578,0.0,,,,,,0.0036945417523384094,0.05126138776540756,5.009067172068171e-05,0.009028945118188858,0.0,0.0,0.0,0.0,8.50617652758956e-05,0.0013693385570143091,,,
1744,True,,,,0.0002140985307050869,0.0,,,,,,0.002286299131810665,0.049025170505046844,5.022436016588472e-05,0.007428026758134365,0.0,0.0,0.0,0.0,6.240820948733017e-05,0.0013665095110513426,,,
1745,True,,,,0.00015754371997900307,0.0,,,,,,0.002106697764247656,0.03501744568347931,4.907862967229448e-05,0.005790525581687689,0.0,0.0,0.0,0.0,6.221997318789363e-05,0.0013636908816648937,,,
1746,True,,,,0.00047737802378833294,0.0,,,,,,0.0034891876857727766,0.05490989238023758,0.00012917279673274606,0.009522141888737679,0.0,0.0,0.0,0.0,7.987301069078967e-05,0.0013608826759580323,,,
1747,True,,,,0.0002231367107015103,0.0,,,,,,0.0037242199759930372,0.05742307007312775,6.095740172895603e-05,0.009720141999423504,0.0,0.0,0.0,0.0,6.99087031534873e-05,0.0013580849010075586,,,
1748,True,,,,0.00041501474333927035,0.0,,,,,,0.004698426462709904,0.060094550251960754,9.521243919152766e-05,0.011170502752065659,0.0,0.0,0.0,0.0,8.143478044075891e-05,0.0013552975638639877,,,
1749,True,,,,0.0002066853630822152,0.0,,,,,,0.0019483215874060988,0.050925761461257935,6.623835361097008e-05,0.0072807022370398045,0.0,0.0,0.0,0.0,9.036270785145462e-05,0.0013525206715515308,,,
1750,True,,,,0.00032562375417910516,0.0,,,,,,0.0037863559555262327,0.05083600804209709,0.00010390683019068092,0.009247534908354282,0.0,0.0,0.0,0.0,6.180616037454456e-05,0.001349754231068079,,,
1751,True,,,,0.00018477746925782412,0.0,,,,,,0.0045396145433187485,0.06530411541461945,5.764461093349382e-05,0.011283625848591328,0.0,0.0,0.0,0.0,8.523989527020603e-05,0.001346998249385182,,,
1752,True,,,,0.00021497532725334167,0.0,,,,,,0.003246219363063574,0.042816996574401855,5.257060911389999e-05,0.007769179530441761,0.0,0.0,0.0,0.0,0.00012416757817845792,0.0013442527334480343,,,
1753,True,,,,0.00015676289331167936,0.0,,,,,,0.0036955485120415688,0.047195516526699066,5.0765891501214355e-05,0.008597246371209621,0.0,0.0,0.0,0.0,0.00010407125955680385,0.0013415176901754556,,,
1754,True,,,,0.0004762188473250717,0.0,,,,,,0.0026702117174863815,0.05355695262551308,0.00012139932368882,0.008562825620174408,0.0,0.0,0.0,0.0,8.04969749879092e-05,0.0013387931264598754,,,
1755,True,,,,0.0002158801507903263,0.0,,,,,,0.0039708311669528484,0.057960622012615204,6.73087197355926e-05,0.0100164283066988,0.0,0.0,0.0,0.0,7.487561379093677e-05,0.0013360790491673113,,,
1756,True,,,,0.00039903068682178855,0.0,,,,,,0.004253308288753033,0.05778542906045914,0.00010900005872827023,0.010485381819307804,0.0,0.0,0.0,0.0,7.025273225735873e-05,0.0013333754651373587,,,
1757,True,,,,0.00020324507204350084,0.0,,,,,,0.003386343829333782,0.04253483936190605,6.625690002692863e-05,0.007876201532781124,0.0,0.0,0.0,0.0,5.976867760182358e-05,0.001330682381183167,,,
1758,True,,,,0.00031822483288124204,0.0,,,,,,0.0034241867251694202,0.04697985202074051,0.0001194647848024033,0.008500128984451294,0.0,0.0,0.0,0.0,7.072526204865426e-05,0.0013279998040914233,,,
1759,True,,,,0.00018527002248447388,0.0,,,,,,0.005080930422991514,0.05480535700917244,4.6188884880393744e-05,0.010769830085337162,0.0,0.0,0.0,0.0,7.35986977815628e-05,0.0013253277406223413,,,
1760,True,,,,0.00021347170695662498,0.0,,,,,,0.004539987072348595,0.05795114487409592,5.654845881508663e-05,0.010576847940683365,0.0,0.0,0.0,0.0,8.160957804648206e-05,0.0013226661975096366,,,
1761,True,,,,0.00015468212950509042,0.0,,,,,,0.0041317869909107685,0.04987955838441849,6.020786167937331e-05,0.0093045299872756,0.0,0.0,0.0,0.0,8.15020248410292e-05,0.0013200151814605143,,,
1762,True,,,,0.000478158937767148,0.0,,,,,,0.005367361009120941,0.06538549065589905,0.00012140121543779969,0.012444769963622093,0.0,0.0,0.0,0.0,8.405226981267333e-05,0.0013173746991556508,,,
1763,True,,,,0.00021796728833578527,0.0,,,,,,0.0018161002080887556,0.03671223670244217,5.8525067288428545e-05,0.005734553560614586,0.0,0.0,0.0,0.0,5.940740811638534e-05,0.0013147447572491764,,,
1764,True,,,,0.0004029470728710294,0.0,,,,,,0.0034808411728590727,0.0494547076523304,9.55666764639318e-05,0.008877042680978775,0.0,0.0,0.0,0.0,8.224548219004646e-05,0.0013121253623686597,,,
1765,True,,,,0.00020830424909945577,0.0,,,,,,0.0031331772916018963,0.052246034145355225,5.905281796003692e-05,0.008595611900091171,0.0,0.0,0.0,0.0,6.471603410318494e-05,0.001309516521115091,,,
1766,True,,,,0.00032536324579268694,0.0,,,,,,0.005395466461777687,0.05712941288948059,0.00010423530329717323,0.011485888622701168,0.0,0.0,0.0,0.0,8.676415018271655e-05,0.0013069182400628624,,,
1767,True,,,,0.00018351402832195163,0.0,,,,,,0.00753092672675848,0.0822392925620079,4.8205685743596405e-05,0.015962472185492516,0.0,0.0,0.0,0.0,9.794625657377765e-05,0.0013043305257597565,,,
1768,True,,,,0.00021698947239201516,0.0,,,,,,0.0013644096907228231,0.03726624324917793,5.091008642921224e-05,0.005333478096872568,0.0,0.0,0.0,0.0,6.666623812634498e-05,0.0013017533847269266,,,
1769,True,,,,0.00015939207514747977,0.0,,,,,,0.0028894885908812284,0.056997500360012054,4.800235547008924e-05,0.008772632107138634,0.0,0.0,0.0,0.0,9.1969792265445e-05,0.0012991868234588815,,,
1770,True,,,,0.00047964041004888713,0.0,,,,,,0.002435586415231228,0.04552769660949707,0.00012827085447497666,0.00753213232383132,0.0,0.0,0.0,0.0,6.694207695545629e-05,0.001296630848423466,,,
1771,True,,,,0.00021920193103142083,0.0,,,,,,0.005988989025354385,0.0689685195684433,6.698459037579596e-05,0.013138534501194954,0.0,0.0,0.0,0.0,7.321495650103316e-05,0.001294085466061849,,,
1772,True,,,,0.0004077567718923092,0.0,,,,,,0.004542278125882149,0.07016900181770325,9.969505481421947e-05,0.0120167825371027,0.0,0.0,0.0,0.0,8.701175102032721e-05,0.0012915506827885055,,,
1773,True,,,,0.00020799266349058598,0.0,,,,,,0.005284922197461128,0.07157512754201889,6.357893289532512e-05,0.012682217173278332,0.0,0.0,0.0,0.0,8.16577157820575e-05,0.0012890265049912012,,,
1774,True,,,,0.0003254871116951108,0.0,,,,,,0.004553734790533781,0.07085064053535461,0.00010612593905534595,0.012017348781228065,0.0,0.0,0.0,0.0,0.00012221965880598873,0.0012865129390309722,,,
1775,True,,,,0.00018501159502193332,0.0,,,,,,0.0040869638323783875,0.05292656645178795,4.658542457036674e-05,0.009587924927473068,0.0,0.0,0.0,0.0,8.19240667624399e-05,0.0012840099912421158,,,
1776,True,,,,0.0002142986486433074,0.0,,,,,,0.006846513599157333,0.08359648287296295,5.0614005886018276e-05,0.015445766970515251,0.0,0.0,0.0,0.0,0.00010835558350663632,0.001281517667932169,,,
1777,True,,,,0.00015647488180547953,0.0,,,,,,0.007939603179693222,0.07559511065483093,5.133992817718536e-05,0.015681259334087372,0.0,0.0,0.0,0.0,7.858540629968047e-05,0.0012790359753818972,,,
1778,True,,,,0.00047509546857327223,0.0,,,,,,0.0021764887496829033,0.0444740429520607,0.00011873978655785322,0.007158358581364155,0.0,0.0,0.0,0.0,8.040075044846162e-05,0.0012765649198452713,,,
1779,True,,,,0.0002154410321963951,0.0,,,,,,0.0020147357136011124,0.03686545416712761,6.068206130294129e-05,0.005947063211351633,0.0,0.0,0.0,0.0,5.8817353419726714e-05,0.0012741045075494615,,,
1780,True,,,,0.00040092295967042446,0.0,,,,,,0.00341386953368783,0.05671197921037674,9.544870408717543e-05,0.009533715434372425,0.0,0.0,0.0,0.0,8.675937715452164e-05,0.0012716547446948126,,,
1781,True,,,,0.00020650995429605246,0.0,,,,,,0.004284616559743881,0.06735033541917801,6.325468712020665e-05,0.01125778816640377,0.0,0.0,0.0,0.0,8.048860763665289e-05,0.001269215637454835,,,
1782,True,,,,0.0003198734484612942,0.0,,,,,,0.0019689644686877728,0.04423106461763382,0.00011049583554267883,0.006767192389816046,0.0,0.0,0.0,0.0,6.61371013848111e-05,0.0012667871919761849,,,
1783,True,,,,0.00018923715106211603,0.0,,,,,,0.002404426923021674,0.04699783772230148,4.1856248572003096e-05,0.007314376067370176,0.0,0.0,0.0,0.0,6.262514216359705e-05,0.001264369414378651,,,
1784,True,,,,0.00021228790865279734,0.0,,,,,,0.0022647713776677847,0.04151960462331772,4.871125202043913e-05,0.006653374992311001,0.0,0.0,0.0,0.0,6.984818901401013e-05,0.0012619623107551384,,,
1785,True,,,,0.00016038815374486148,0.0,,,,,,0.0022099572233855724,0.034724362194538116,4.5269196562003344e-05,0.005865416023880243,0.0,0.0,0.0,0.0,6.284059782046825e-05,0.0012595658871716539,,,
1786,True,,,,0.00047054182505235076,0.0,,,,,,0.0017365090316161513,0.046028152108192444,0.00011710926628438756,0.006868421100080013,0.0,0.0,0.0,0.0,7.393298437818885e-05,0.0012571801496672882,,,
1787,True,,,,0.00021586094226222485,0.0,,,,,,0.0015599157195538282,0.03941059857606888,5.758634506491944e-05,0.005745630245655775,0.0,0.0,0.0,0.0,9.259048965759575e-05,0.0012548051042542054,,,
1788,True,,,,0.00040731122135184705,0.0,,,,,,0.004584966693073511,0.06488575041294098,9.220570063916966e-05,0.011526956222951412,0.0,0.0,0.0,0.0,8.111599163385108e-05,0.0012524407569176226,,,
1789,True,,,,0.00021100490994285792,0.0,,,,,,0.005981243681162596,0.05651520937681198,5.6517172197345644e-05,0.01187202800065279,0.0,0.0,0.0,0.0,6.610746640944853e-05,0.0012500871136157995,,,
1790,True,,,,0.0003263363032601774,0.0,,,,,,0.002687053522095084,0.058021657168865204,9.890207729768008e-05,0.00886500719934702,0.0,0.0,0.0,0.0,8.837502537062392e-05,0.001247744180280019,,,
1791,True,,,,0.00018178735626861453,0.0,,,,,,0.004696579650044441,0.06051179766654968,5.266256266622804e-05,0.010955878533422947,0.0,0.0,0.0,0.0,6.739963282598183e-05,0.0012454119628145756,,,
1792,True,,,,0.00021147691586520523,0.0,,,,,,0.003321141703054309,0.0580497682094574,4.92538747494109e-05,0.009362222626805305,0.0,0.0,0.0,0.0,7.172506593633443e-05,0.0012430904670967596,,,
1793,True,,,,0.0001568552979733795,0.0,,,,,,0.003717597108334303,0.06414850801229477,5.054597568232566e-05,0.01031457632780075,0.0,0.0,0.0,0.0,8.313659782288596e-05,0.0012407796989768413,,,
1794,True,,,,0.0004688666376750916,0.0,,,,,,0.0038535185158252716,0.04174211621284485,0.00012493552640080452,0.00855906493961811,0.0,0.0,0.0,0.0,7.198542152764276e-05,0.0012384796642780568,,,
1795,True,,,,0.00021541751630138606,0.0,,,,,,0.006539113819599152,0.07758262008428574,6.106320506660268e-05,0.014543324708938599,0.0,0.0,0.0,0.0,0.00015862929285503924,0.0012361903687965945,,,
1796,True,,,,0.00040367356268689036,0.0,,,,,,0.0014557826798409224,0.02877100370824337,9.667286940384656e-05,0.004784893244504929,0.0,0.0,0.0,0.0,5.8314730267738923e-05,0.0012339118183015796,,,
1797,True,,,,0.00020369677804410458,0.0,,,,,,0.004927978850901127,0.044887226074934006,6.419713463401422e-05,0.009652497246861458,0.0,0.0,0.0,0.0,6.593098805751652e-05,0.0012316440185350574,,,
1798,True,,,,0.0003235610784031451,0.0,,,,,,0.001916525885462761,0.035937193781137466,0.00011217249266337603,0.005889892578125,0.0,0.0,0.0,0.0,0.00010574927000561729,0.0012293869752119828,,,
1799,True,,,,0.0001816802832763642,0.0,,,,,,0.0021300166845321655,0.03932438790798187,5.718350803363137e-05,0.006272727157920599,0.0,0.0,0.0,0.0,7.78337343945168e-05,0.0012271406940202042,,,
1800,True,,,,0.00021187917445786297,0.0,,,,,,0.0017905954737216234,0.03145787864923477,5.241412145551294e-05,0.005174469202756882,0.0,0.0,0.0,0.0,6.48943314445205e-05,0.0012249051806204482,6.265434838169669e-05,5.4196807178057615e-06,4.592428989945214e-06
1801,True,,,,0.00015535202692262828,0.0,,,,,,0.004197791218757629,0.06126759201288223,5.440179302240722e-05,0.010507103987038136,0.0,0.0,0.0,0.0,7.519868813687935e-05,0.0012226804406463051,,,
1802,True,,,,0.0004741302109323442,0.0,,,,,,0.0014563025906682014,0.03954561799764633,0.00012000108836218715,0.005944995209574699,0.0,0.0,0.0,0.0,6.589899567188695e-05,0.0012204664797042177,,,
1803,True,,,,0.00021511984232347459,0.0,,,,,,0.003105154959484935,0.04495844617486,6.199689232744277e-05,0.007847118191421032,0.0,0.0,0.0,0.0,7.028430263744667e-05,0.001218263303373464,,,
1804,True,,,,0.0004038253682665527,0.0,,,,,,0.0017841411754488945,0.05569366738200188,0.00010025738447438926,0.007807462010532618,0.0,0.0,0.0,0.0,8.964676089817658e-05,0.0012160709172061442,,,
1805,True,,,,0.00020488262816797942,0.0,,,,,,0.0028821337036788464,0.05829523503780365,6.370838673319668e-05,0.00894839409738779,0.0,0.0,0.0,0.0,9.262029925594106e-05,0.001213889326727168,,,
1806,True,,,,0.00031858915463089943,0.0,,,,,,0.002662577433511615,0.051628872752189636,0.00010976008343277499,0.0081989336758852,0.0,0.0,0.0,0.0,5.743667497881688e-05,0.0012117185374342383,,,
1807,True,,,,0.00018218984769191593,0.0,,,,,,0.002137141302227974,0.036456793546676636,4.812633414985612e-05,0.005989073775708675,0.0,0.0,0.0,0.0,6.422680598916486e-05,0.0012095585547978386,,,
1808,True,,,,0.00021131237735971808,0.0,,,,,,0.0034145493991672993,0.06213705614209175,5.0311813538428396e-05,0.009864723309874535,0.0,0.0,0.0,0.0,7.143682887544855e-05,0.0012074093842612205,,,
1809,True,,,,0.00015513076505158097,0.0,,,,,,0.0024755755439400673,0.05444559454917908,5.375731780077331e-05,0.008102144114673138,0.0,0.0,0.0,0.0,7.862208440201357e-05,0.0012052710312403859,,,
1810,True,,,,0.0004717030096799135,0.0,,,,,,0.004151614382863045,0.06027079373598099,0.00011647716746665537,0.010708635672926903,0.0,0.0,0.0,0.0,7.688392361160368e-05,0.0012031435011240787,,,
1811,True,,,,0.0002134226670023054,0.0,,,,,,0.004506722092628479,0.054914623498916626,6.127337110228837e-05,0.010242244228720665,0.0,0.0,0.0,0.0,0.00010018033935921267,0.0012010267992737676,,,
1812,True,,,,0.00040171429282054305,0.0,,,,,,0.0022799603175371885,0.045546501874923706,9.747220610734075e-05,0.007285060826689005,0.0,0.0,0.0,0.0,6.0326576203806326e-05,0.0011989209310236345,,,
1813,True,,,,0.00020923714328091592,0.0,,,,,,0.0048195188865065575,0.06458521634340286,5.691947808372788e-05,0.011515737511217594,0.0,0.0,0.0,0.0,8.640094893053174e-05,0.0011968259016805582,,,
1814,True,,,,0.0003284827107563615,0.0,,,,,,0.004691200330853462,0.06301058828830719,0.00010637894592946395,0.011373931542038918,0.0,0.0,0.0,0.0,8.549833728466183e-05,0.0011947417165241042,,,
1815,True,,,,0.00018815782095771283,0.0,,,,,,0.003284924430772662,0.05712146311998367,4.350188828539103e-05,0.009206979535520077,0.0,0.0,0.0,0.0,9.472895908402279e-05,0.0011926683808065105,,,
1816,True,,,,0.00021357735386118293,0.0,,,,,,0.006505072116851807,0.06399740278720856,4.8121186409844086e-05,0.013142450712621212,0.0,0.0,0.0,0.0,8.287988748634234e-05,0.0011906058997526736,,,
1817,True,,,,0.00015579297905787826,0.0,,,,,,0.0026383204385638237,0.04071655124425888,4.969910514773801e-05,0.006890618242323399,0.0,0.0,0.0,0.0,5.4620042647002265e-05,0.001188554278560136,,,
1818,True,,,,0.0004706645559053868,0.0,,,,,,0.006242645438760519,0.07450898736715317,0.00011527712194947526,0.01422184705734253,0.0,0.0,0.0,0.0,7.892661960795522e-05,0.0011865135223990719,,,
1819,True,,,,0.000212567625567317,0.0,,,,,,0.0027151028625667095,0.059596262872219086,5.8960744354408234e-05,0.008916777558624744,0.0,0.0,0.0,0.0,8.598810381954536e-05,0.0011844836364122769,,,
1820,True,,,,0.00039988121716305614,0.0,,,,,,0.003349944017827511,0.04143459349870682,9.895630500977859e-05,0.007942763157188892,0.0,0.0,0.0,0.0,7.699818524997681e-05,0.0011824646257151523,,,
1821,True,,,,0.00020163547014817595,0.0,,,,,,0.0007673939689993858,0.026658598333597183,6.979054887779057e-05,0.00366978463716805,0.0,0.0,0.0,0.0,5.544061059481464e-05,0.0011804564953956927,,,
1822,True,,,,0.00031931622652336955,0.0,,,,,,0.002222346607595682,0.05090741068124771,0.00010675295197870582,0.007685780059546232,0.0,0.0,0.0,0.0,6.837707769591361e-05,0.0011784592505144735,,,
1823,True,,,,0.00018458270642440766,0.0,,,,,,0.0033681178465485573,0.047829754650592804,5.7397217460675165e-05,0.008364374749362469,0.0,0.0,0.0,0.0,8.455322677036747e-05,0.0011764728961046402,,,
