method,parameter_space,test_index,seed,layer,error_l2,owner_error_dot,owner_error_cosine,owner_gradient_l2,quality_error_dot,quality_error_cosine,quality_gradient_l2,ownership_score,image_mse
fixed_ptq_w8_c1.0_test,quantized,1,3460,up_blocks.2.resnets.0.conv1.weight,0.7521863972157539,-2.737279980557975e-06,-5.415740888657741e-05,0.0671948313390304,1.0591865163833901e-07,0.00507890454801847,2.7725342344771045e-05,0.07565683871507645,2.5755416572792456e-06
fixed_ptq_w8_c1.0_test,quantized,1,3460,up_blocks.2.resnets.0.conv2.weight,0.6131526755805556,-1.89245495999054e-05,-0.0005933767844938744,0.0520147330169041,4.09251687251659e-08,0.0023665091383695967,2.8204192165495762e-05,0.07565683871507645,2.5755416572792456e-06
fixed_ptq_w8_c1.0_test,quantized,1,3460,up_blocks.2.resnets.0.conv_shortcut.weight,0.052282203692116065,8.078731601153324e-05,0.002462010299651249,0.6276238370010072,8.982912698591624e-08,0.004320793171007437,0.0003976489282810745,0.07565683871507645,2.5755416572792456e-06
fixed_ptq_w8_c1.0_test,quantized,1,3460,up_blocks.2.resnets.1.conv1.weight,0.4851332093365615,2.3596529524606762e-05,0.0007616928927822446,0.06385681088554099,1.0104635499578188e-07,0.009626511953564804,2.163668352027081e-05,0.07565683871507645,2.5755416572792456e-06
fixed_ptq_w8_c1.0_test,quantized,1,3460,up_blocks.2.resnets.1.conv2.weight,0.6572459861136889,-5.7085304664947614e-05,-0.0014934577853120722,0.05815719203011833,4.9061649451020954e-08,0.002533419998644879,2.9465038172664275e-05,0.07565683871507645,2.5755416572792456e-06
fixed_ptq_w8_c1.0_test,quantized,1,3460,up_blocks.2.resnets.2.conv1.weight,0.5146227831899781,2.7055310919726632e-05,0.0008125383623941209,0.06470228905010204,8.234044344898411e-08,0.00741737706021382,2.1571176659992967e-05,0.07565683871507645,2.5755416572792456e-06
fixed_ptq_w8_c1.0_test,quantized,1,3460,up_blocks.2.resnets.2.conv2.weight,0.6015476376614555,-1.9573925120914882e-05,-0.0006170311036680608,0.05273522948444083,2.52879879345997e-08,0.0014900496892115112,2.821262516167047e-05,0.07565683871507645,2.5755416572792456e-06
fixed_ptq_w8_c1.0_test,quantized,1,3460,up_blocks.2.upsamplers.0.conv.weight,0.27824634041281426,6.3433930678927385e-06,6.894669567648723e-05,0.3306577491419644,1.537614654189287e-07,0.0029246049621439955,0.0001889517139965938,0.07565683871507645,2.5755416572792456e-06
fixed_ptq_w8_c1.0_test,quantized,1,3460,up_blocks.3.resnets.0.conv1.weight,0.3478885727279285,-2.4321091216819796e-05,-0.0010160271835619014,0.06880778308127858,7.11949029733761e-08,0.0074212127013637465,2.757616441723058e-05,0.07565683871507645,2.5755416572792456e-06
fixed_ptq_w8_c1.0_test,quantized,1,3460,up_blocks.3.resnets.0.conv2.weight,0.373706320770526,5.5541334311064226e-05,0.003728928243952005,0.03985674601964689,2.6347272560716754e-08,0.005245113630996967,1.3441579948290342e-05,0.07565683871507645,2.5755416572792456e-06
fixed_ptq_w8_c1.0_test,quantized,1,3460,up_blocks.3.resnets.0.conv_shortcut.weight,0.04200119050094848,7.185868913867828e-05,0.0029453558442089477,0.580871298862048,1.0421349927373767e-07,0.008837574588569666,0.0002807561550973571,0.07565683871507645,2.5755416572792456e-06
fixed_ptq_w8_c1.0_test,quantized,1,3460,up_blocks.3.resnets.1.conv1.weight,0.24075198500202138,-6.0923719305157476e-05,-0.0029602227472089225,0.08548543783942911,3.572054007933101e-08,0.004571118729800591,3.245829015871592e-05,0.07565683871507645,2.5755416572792456e-06
fixed_ptq_w8_c1.0_test,quantized,1,3460,up_blocks.3.resnets.1.conv2.weight,0.3872260557515659,5.2995483788489484e-05,0.002814207649104937,0.04863155422298348,5.983128553221554e-09,0.000995976951112813,1.551366730178438e-05,0.07565683871507645,2.5755416572792456e-06
fixed_ptq_w8_c1.0_test,quantized,1,3460,up_blocks.3.resnets.2.conv1.weight,0.25206567958705234,6.014702092868127e-05,0.0023175957386885604,0.10295862177500179,3.376975147740319e-08,0.0029541460139509233,4.535051148585475e-05,0.07565683871507645,2.5755416572792456e-06
fixed_ptq_w8_c1.0_test,quantized,1,3460,up_blocks.3.resnets.2.conv2.weight,0.3666501936315225,1.2102139009181326e-05,0.0014371863235897412,0.022966623061670695,2.022184508602865e-09,0.0003800527149468505,1.451192486110635e-05,0.07565683871507645,2.5755416572792456e-06
fixed_ptq_w8_c1.0_test,quantized,1,3460,mid_block.attentions.0.to_q.weight,0.23078628195619744,5.189648333821724e-06,0.0023384629614684052,0.009616066179909602,-1.9851639182588012e-10,-0.00010722249079956883,8.022329406271361e-06,0.07565683871507645,2.5755416572792456e-06
fixed_ptq_w8_c1.0_test,quantized,1,3460,mid_block.attentions.0.to_k.weight,0.23743591046848972,-3.632163729440538e-06,-0.0012531001594673814,0.012207682584015498,3.0973303234155345e-09,0.0017939431187020296,7.271641378855762e-06,0.07565683871507645,2.5755416572792456e-06
fixed_ptq_w8_c1.0_test,quantized,1,3460,mid_block.attentions.0.to_v.weight,0.15740808941460843,1.4440628062028274e-06,0.00012757971638572402,0.07190803188892615,2.7088418083889784e-08,0.004526402429947737,3.801924015574153e-05,0.07565683871507645,2.5755416572792456e-06
fixed_ptq_w8_c1.0_test,quantized,1,3460,mid_block.attentions.0.to_out.0.weight,0.14889375094583934,2.4096889619489282e-05,0.0018144299345297268,0.08919578153977398,1.2843782449948667e-08,0.001320869393432119,6.530652765181852e-05,0.07565683871507645,2.5755416572792456e-06
fixed_ptq_w8_c1.0_test,quantized,1,3460,mid_block.resnets.0.conv1.weight,1.1884465818355672,3.398708774630592e-05,0.000517963544533965,0.055212205110901955,1.9170386263916435e-07,0.005845277308420807,2.759599630553313e-05,0.07565683871507645,2.5755416572792456e-06
fixed_ptq_w8_c1.0_test,quantized,1,3460,mid_block.resnets.0.conv2.weight,0.7352252030401639,8.85231648311662e-06,0.00013853145261481832,0.08691368386927173,1.7533966147199696e-07,0.0033713594953452813,7.073831538902704e-05,0.07565683871507645,2.5755416572792456e-06
fixed_ptq_w8_c1.0_test,quantized,1,3460,mid_block.resnets.1.conv1.weight,1.1190719629553045,4.005713593120322e-05,0.0011345675441733238,0.03154943043040777,7.706588760991126e-08,0.003622380864469543,1.9011223111827707e-05,0.07565683871507645,2.5755416572792456e-06
fixed_ptq_w8_c1.0_test,quantized,1,3460,mid_block.resnets.1.conv2.weight,0.7529255505498338,-6.0488300653932605e-05,-0.0013126448149714544,0.06120291692921061,8.824858861197797e-08,0.002224135273192855,5.269804880696534e-05,0.07565683871507645,2.5755416572792456e-06
fixed_ptq_w8_c1.0_test,quantized,1,3460,conv_out.weight,0.007964138539927095,0.00027034578588672295,0.04192766863846638,0.809617866734967,4.4987349818277915e-07,0.059951405771671205,0.000942219813469312,0.07565683871507645,2.5755416572792456e-06
fixed_ptq_w8_c1.0_test,quantized,2,3461,conv_in.weight,0.0837320263089241,-4.669293495001328e-06,-0.0005205825194253313,0.10711985862993668,1.0847237692692884e-06,0.051042855848287404,0.0002538005684313482,0.06345941126346588,4.316567355999723e-06
fixed_ptq_w8_c1.0_test,quantized,2,3461,up_blocks.0.resnets.0.conv1.weight,1.1918811636973365,-7.440378934539915e-06,-0.00018895998551029535,0.03303636465626346,3.8298214336701006e-07,0.008558306857989173,3.7545484673988607e-05,0.06345941126346588,4.316567355999723e-06
fixed_ptq_w8_c1.0_test,quantized,2,3461,up_blocks.0.resnets.0.conv2.weight,0.8195175184916672,1.961185006188258e-05,0.0005251998382090623,0.045565457892986855,9.78359370650236e-08,0.0017130722119880057,6.968904239601975e-05,0.06345941126346588,4.316567355999723e-06
fixed_ptq_w8_c1.0_test,quantized,2,3461,up_blocks.0.resnets.1.conv1.weight,1.2024793667778395,-3.3427524019300896e-05,-0.0006814794074410853,0.04079189108059803,3.956297034435801e-07,0.007704510559821755,4.2703768554233195e-05,0.06345941126346588,4.316567355999723e-06
fixed_ptq_w8_c1.0_test,quantized,2,3461,up_blocks.0.resnets.1.conv2.weight,0.76366091380036,-7.348966217898772e-06,-0.00018590719604175796,0.0517641977380625,1.5763094088261393e-07,0.0025195117904576268,8.192652042736247e-05,0.06345941126346588,4.316567355999723e-06
fixed_ptq_w8_c1.0_test,quantized,2,3461,up_blocks.0.resnets.2.conv1.weight,1.258696229445508,-7.864875820591928e-06,-0.00014145097651724865,0.04417382320415155,4.496610201332178e-07,0.008892234887082134,4.01747686192856e-05,0.06345941126346588,4.316567355999723e-06
fixed_ptq_w8_c1.0_test,quantized,2,3461,up_blocks.0.resnets.2.conv2.weight,0.7679976490921732,-1.0795865352643825e-06,-2.6894367644461766e-05,0.05226804199481868,1.594996385269341e-07,0.0024167695478710155,8.593390996412648e-05,0.06345941126346588,4.316567355999723e-06
fixed_ptq_w8_c1.0_test,quantized,2,3461,up_blocks.0.upsamplers.0.conv.weight,0.4598796936225145,-2.96511426935981e-05,-0.00031573137703776036,0.20421115315099833,8.504404969565593e-07,0.006292797890980862,0.0002938704484590721,0.06345941126346588,4.316567355999723e-06
fixed_ptq_w8_c1.0_test,quantized,2,3461,up_blocks.1.resnets.0.conv1.weight,1.1605746129245327,-3.108601477555017e-05,-0.0005898918587964099,0.04540666239143795,2.9604822112751796e-07,0.006883953687857453,3.7055395216126607e-05,0.06345941126346588,4.316567355999723e-06
fixed_ptq_w8_c1.0_test,quantized,2,3461,up_blocks.1.resnets.0.conv2.weight,1.1144503949102627,6.660993809884386e-05,0.0013297928421427438,0.044946336268552635,2.2349283880375409e-07,0.004046058825415544,4.956449399801007e-05,0.06345941126346588,4.316567355999723e-06
fixed_ptq_w8_c1.0_test,quantized,2,3461,up_blocks.1.resnets.1.conv1.weight,1.1838596364530638,-6.799607170684328e-05,-0.0012165737947674793,0.04721121226667881,3.0522831901427047e-07,0.007852295950968273,3.283431434151903e-05,0.06345941126346588,4.316567355999723e-06
fixed_ptq_w8_c1.0_test,quantized,2,3461,up_blocks.1.resnets.1.conv2.weight,1.0681922737846614,-2.1730666291027577e-05,-0.00045158820025666634,0.04504857156999918,1.7858494219698888e-07,0.0032932093069386855,5.076636536404051e-05,0.06345941126346588,4.316567355999723e-06
fixed_ptq_w8_c1.0_test,quantized,2,3461,up_blocks.1.resnets.2.conv1.weight,1.1443847282752029,1.7223914380344964e-05,0.00027702295461208033,0.054330543235733844,4.081974249277924e-07,0.01011296098099467,3.5271170763941495e-05,0.06345941126346588,4.316567355999723e-06
fixed_ptq_w8_c1.0_test,quantized,2,3461,up_blocks.1.resnets.2.conv2.weight,0.9794177813243862,-4.3671109272118095e-06,-0.00010313006378017953,0.04323554648400509,1.23807026455421e-07,0.0023816601490558027,5.3075918522660664e-05,0.06345941126346588,4.316567355999723e-06
fixed_ptq_w8_c1.0_test,quantized,2,3461,up_blocks.1.upsamplers.0.conv.weight,0.5073170002166529,0.00013772530237851307,0.001508638206390037,0.17994890848298997,4.50254504038581e-07,0.0031632039331394675,0.0002805766064319789,0.06345941126346588,4.316567355999723e-06
fixed_ptq_w8_c1.0_test,quantized,2,3461,up_blocks.2.resnets.0.conv1.weight,0.7521863972157539,4.682906716578038e-05,0.001152367697560786,0.0540255199861169,1.9281063478813325e-07,0.007862777488782799,3.260089504482867e-05,0.06345941126346588,4.316567355999723e-06
fixed_ptq_w8_c1.0_test,quantized,2,3461,up_blocks.2.resnets.0.conv2.weight,0.6131526755805556,-1.471738691887591e-06,-5.952014511894192e-05,0.04032720272717408,1.6570312150681695e-07,0.00597563578352661,4.522493410518496e-05,0.06345941126346588,4.316567355999723e-06
fixed_ptq_w8_c1.0_test,quantized,2,3461,up_blocks.2.resnets.0.conv_shortcut.weight,0.052282203692116065,-8.327330156838365e-06,-0.0003500339165733367,0.45503182406753073,2.4365499439614847e-07,0.006774289397904337,0.000687951286804505,0.06345941126346588,4.316567355999723e-06
