method,parameter_space,test_index,seed,layer,error_l2,owner_error_dot,owner_error_cosine,owner_gradient_l2,quality_error_dot,quality_error_cosine,quality_gradient_l2,ownership_score,image_mse
fixed_ptq_w4_c1.0_test,quantized,2,3461,up_blocks.0.resnets.1.conv1.weight,19.48690461146917,-0.00030705496321314907,-0.0004274463167184326,0.0368630854740369,4.807076399451539e-05,0.007198712705272711,0.0003426757118494559,0.05858965590596199,0.0008439850062131882
fixed_ptq_w4_c1.0_test,quantized,2,3461,up_blocks.0.resnets.1.conv2.weight,13.235037692510488,-0.0008625555332766883,-0.0013408119344887404,0.048606462625378544,2.128285837209836e-05,0.0020939370595947308,0.0007679645078316756,0.05858965590596199,0.0008439850062131882
fixed_ptq_w4_c1.0_test,quantized,2,3461,up_blocks.0.resnets.2.conv1.weight,20.2987072950008,-0.0003961041226922107,-0.0005118533104608171,0.038123737011517785,7.182072471339844e-05,0.00904458851189367,0.0003911943635955505,0.05858965590596199,0.0008439850062131882
fixed_ptq_w4_c1.0_test,quantized,2,3461,up_blocks.0.resnets.2.conv2.weight,13.157236177137607,-0.0005038935833999456,-0.0007873328363193585,0.04864248942590512,1.920836893542702e-05,0.00174797901386024,0.0008351983043000165,0.05858965590596199,0.0008439850062131882
fixed_ptq_w4_c1.0_test,quantized,2,3461,up_blocks.0.upsamplers.0.conv.weight,8.104407376688961,-0.0004896870795281671,-0.0003234427766242618,0.18680991613868672,0.00015278482356156242,0.006271250987626712,0.003006109329153863,0.05858965590596199,0.0008439850062131882
fixed_ptq_w4_c1.0_test,quantized,2,3461,up_blocks.1.resnets.0.conv1.weight,18.928224419895813,0.000314370396699182,0.00039209241381419886,0.0423587686587977,4.7638470773909785e-05,0.007387097342016573,0.00034070155327459265,0.05858965590596199,0.0008439850062131882
fixed_ptq_w4_c1.0_test,quantized,2,3461,up_blocks.1.resnets.0.conv2.weight,18.786867189203733,-0.0009756354479834156,-0.0012189825851597975,0.042602560795212976,4.5943427200489234e-05,0.005018596404419923,0.00048728916228264887,0.05858965590596199,0.0008439850062131882
fixed_ptq_w4_c1.0_test,quantized,2,3461,up_blocks.1.resnets.1.conv1.weight,19.533111242488815,0.0005687009668208496,0.0006766954962623797,0.04302483932190244,4.1962459580462664e-05,0.007002343289671515,0.00030679347193257356,0.05858965590596199,0.0008439850062131882
fixed_ptq_w4_c1.0_test,quantized,2,3461,up_blocks.1.resnets.1.conv2.weight,18.33769410989956,-0.0013425410684953973,-0.0017332414014396293,0.04223998947689343,2.8932251037846588e-05,0.003183825621122306,0.0004955508522649816,0.05858965590596199,0.0008439850062131882
fixed_ptq_w4_c1.0_test,quantized,2,3461,up_blocks.1.resnets.2.conv1.weight,19.031312519046566,0.0003347094886716208,0.0003456220178948906,0.05088594941454379,5.867315775310474e-05,0.008344051043891328,0.00036948241120915974,0.05858965590596199,0.0008439850062131882
fixed_ptq_w4_c1.0_test,quantized,2,3461,up_blocks.1.resnets.2.conv2.weight,16.891185619394598,-0.00042969505045590834,-0.000642756054944199,0.039578017865756585,2.2402642103707078e-05,0.0025884558150092297,0.0005123872924074152,0.05858965590596199,0.0008439850062131882
fixed_ptq_w4_c1.0_test,quantized,2,3461,up_blocks.1.upsamplers.0.conv.weight,8.90401560238726,-0.001850350214355847,-0.001265297131760126,0.16423870002530694,9.349903716751225e-05,0.0034220866054137616,0.0030685289848493007,0.05858965590596199,0.0008439850062131882
